20	108.132927
20.290906698750476	108.132927
20.586044732869844	108.14867662555307
20.885475648548283	108.15976875103699
21.189261887185914	108.17710295223453
21.49746679841394	108.20985801720471
21.810154653305165	108.25278822970662
22.12739065777668	108.30479080610797
22.449240966187475	108.35562383346651
22.77577269513385	108.39274678528048
23.107053937445478	108.41093911810009
23.44315377638505	108.41066400964199
23.784142300054445	108.39891168363168
24.130090616010463	108.3860495732692
24.481070866093134	108.38203885232278
24.837156241469714	108.3878963117324
25.1984209978975	108.4039287905887
25.56494047120865	108.42293610124075
25.936791093020236	108.44122127920673
26.3140504066728	108.45752906599243
26.69679708340074	108.47347020789141
27.08511093873791	108.49058086094269
27.47907294916184	108.5081620341743
27.878765268980047	108.5232126974054
28.284271247461966	108.53280090406709
28.695675446220072	108.53852997967859
29.11306365684382	108.54259944027034
29.536522918790062	108.54873628889735
29.966141537533712	108.56084380081077
30.402009102982383	108.5772857474781
30.844216508158908	108.5928609947634
31.29285596815558	108.60265028923126
31.74802103936409	108.60400189214718
32.20980663898519	108.60059715570476
32.67830906482211	108.59729700334493
33.153626015361866	108.59844441475494
33.63585661014871	108.60372783790618
34.125101410453844	108.60895029011208
34.62146244024586	108.61056147821465
35.12504320746613	108.6084289282772
35.635948725613716	108.60463288271262
36.15428553564419	108.60119756657855
36.68016172818701	108.59921728376825
37.21368696608603	108.59832867348032
37.754972507267915	108.59561604625569
38.30413122794313	108.59002174764568
38.86127764614443	108.58247945765174
39.4265279456077	108.57816659247575
40.000000000000206	108.581551
40.58181339750116	108.58539776906903
41.1720894657399	108.57903623610198
41.77095129709678	108.56441098627421
42.37852377437204	108.55252244658205
42.9949335968281	108.5457798505497
43.62030930661056	108.53885117653645
44.25478131555359	108.52743657142462
44.89848193237519	108.51518711001607
45.55154539026795	108.50253254961032
46.21410787489121	108.48692490714357
46.88630755277036	108.47111881448168
47.56828460010916	108.4584682273239
48.260181232021196	108.44541335396374
48.962141732186545	108.43369541419959
49.674312482939705	108.42287753314586
50.39684199579528	108.3997311783089
51.129880942417586	108.3725135809082
51.873582186040764	108.35927245342616
52.628100813345895	108.3416186462494
53.393594166801776	108.30629948700887
54.17022187747612	108.28086043443037
54.95814589832399	108.27049353863826
55.75753053796041	108.23975170496422
56.56854249492426	108.23239982628151
57.39135089244048	108.23555537743404
58.226127313687975	108.23059005055161
59.073045837580466	108.21481653759314
59.932283075067765	108.22185712751711
60.804018205965114	108.18142175262781
61.68843301631817	108.1390752078189
62.58571193631152	108.11460153994796
63.49604207872855	108.0821858284638
64.41961327797075	108.05670945994744
65.35661812964459	108.03191693039444
66.3072520307241	107.9926246352467
67.27171322029778	107.96649158960521
68.25020282090806	107.94942716445158
69.2429248804921	107.91795837206988
70.25008641493265	107.89737581801816
71.27189745122783	107.88504443600539
72.30857107128878	107.87829852239246
73.36032345637442	107.84044434225767
74.42737393217246	107.79199050787079
75.50994501453623	107.76839017601372
76.60826245588666	107.73889308915436
77.72255529228926	107.69966777702147
78.85305589121582	107.65688917323455
80.00000000000082	107.62171899999997
81.16362679500274	107.58540890477569
82.34417893148023	107.54823499274517
83.541902594194	107.51022823535482
84.75704754874454	107.47296826962555
85.98986719365665	107.43448269588993
87.24061861322157	107.39874166206981
88.50956263110764	107.35291055371944
89.79696386475084	107.30842311668967
91.10309078053635	107.26683880624445
92.42821574978288	107.22554118467114
93.77261510554118	107.18192063120489
95.13656920021877	107.13951513650068
96.52036246404286	107.09759642303815
97.92428346437356	107.0524333051739
99.34862496587989	107.00885149025231
100.79368399159105	106.96281411634416
102.25976188483567	106.91337515827497
103.74716437208203	106.86837615271669
105.25620162669229	106.81834100719566
106.78718833360406	106.77078811825542
108.34044375495276	106.72494599656855
109.9162917966485	106.6755989688367
111.51506107592134	106.62645793101161
113.13708498984903	106.57705233078809
114.78270178488147	106.52486256416725
116.45225462737648	106.47491715497094
118.14609167516147	106.4256719340193
119.86456615013608	106.36793841771869
121.60803641193078	106.31631353274523
123.3768660326369	106.2643488739048
125.17142387262359	106.21019031214524
